obj_id,source_path,dest_path,files,top_level_dirs
OBJ_0461,Stonebock/Datenbank/Objekt 461,objects/OBJ_0461,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0462,Stonebock/Datenbank/Objekt 462,objects/OBJ_0462,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0463,Stonebock/Datenbank/Objekt 463,objects/OBJ_0463,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0464,Stonebock/Datenbank/Objekt 464,objects/OBJ_0464,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0465,Stonebock/Datenbank/Objekt 465,objects/OBJ_0465,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0466,Stonebock/Datenbank/Objekt 466,objects/OBJ_0466,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0467,Stonebock/Datenbank/Objekt 467,objects/OBJ_0467,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0468,Stonebock/Datenbank/Objekt 468,objects/OBJ_0468,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0469,Stonebock/Datenbank/Objekt 469,objects/OBJ_0469,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0470,Stonebock/Datenbank/Objekt 470,objects/OBJ_0470,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0471,Stonebock/Datenbank/Objekt 471,objects/OBJ_0471,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0472,Stonebock/Datenbank/Objekt 472,objects/OBJ_0472,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0473,Stonebock/Datenbank/Objekt 473,objects/OBJ_0473,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0474,Stonebock/Datenbank/Objekt 474,objects/OBJ_0474,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0475,Stonebock/Datenbank/Objekt 475,objects/OBJ_0475,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0476,Stonebock/Datenbank/Objekt 476,objects/OBJ_0476,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0477,Stonebock/Datenbank/Objekt 477,objects/OBJ_0477,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0478,Stonebock/Datenbank/Objekt 478,objects/OBJ_0478,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0479,Stonebock/Datenbank/Objekt 479,objects/OBJ_0479,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0480,Stonebock/Datenbank/Objekt 480,objects/OBJ_0480,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0481,Stonebock/Datenbank/Objekt 481,objects/OBJ_0481,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0482,Stonebock/Datenbank/Objekt 482,objects/OBJ_0482,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0483,Stonebock/Datenbank/Objekt 483,objects/OBJ_0483,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0484,Stonebock/Datenbank/Objekt 484,objects/OBJ_0484,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0485,Stonebock/Datenbank/Objekt 485,objects/OBJ_0485,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0486,Stonebock/Datenbank/Objekt 486,objects/OBJ_0486,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0487,Stonebock/Datenbank/Objekt 487,objects/OBJ_0487,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0488,Stonebock/Datenbank/Objekt 488,objects/OBJ_0488,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0489,Stonebock/Datenbank/Objekt 489,objects/OBJ_0489,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0490,Stonebock/Datenbank/Objekt 490,objects/OBJ_0490,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0491,Stonebock/Datenbank/Objekt 491,objects/OBJ_0491,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0492,Stonebock/Datenbank/Objekt 492,objects/OBJ_0492,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0493,Stonebock/Datenbank/Objekt 493,objects/OBJ_0493,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0494,Stonebock/Datenbank/Objekt 494,objects/OBJ_0494,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0495,Stonebock/Datenbank/Objekt 495,objects/OBJ_0495,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0496,Stonebock/Datenbank/Objekt 496,objects/OBJ_0496,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0497,Stonebock/Datenbank/Objekt 497,objects/OBJ_0497,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0498,Stonebock/Datenbank/Objekt 498,objects/OBJ_0498,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0499,Stonebock/Datenbank/Objekt 499,objects/OBJ_0499,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0500,Stonebock/Datenbank/Objekt 500,objects/OBJ_0500,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0501,Stonebock/Datenbank/Objekt 501,objects/OBJ_0501,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0502,Stonebock/Datenbank/Objekt 502,objects/OBJ_0502,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0503,Stonebock/Datenbank/Objekt 503,objects/OBJ_0503,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0504,Stonebock/Datenbank/Objekt 504,objects/OBJ_0504,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0505,Stonebock/Datenbank/Objekt 505,objects/OBJ_0505,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0506,Stonebock/Datenbank/Objekt 506,objects/OBJ_0506,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0507,Stonebock/Datenbank/Objekt 507,objects/OBJ_0507,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0508,Stonebock/Datenbank/Objekt 508,objects/OBJ_0508,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0509,Stonebock/Datenbank/Objekt 509,objects/OBJ_0509,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0510,Stonebock/Datenbank/Objekt 510,objects/OBJ_0510,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0511,Stonebock/Datenbank/Objekt 511,objects/OBJ_0511,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0512,Stonebock/Datenbank/Objekt 512,objects/OBJ_0512,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0513,Stonebock/Datenbank/Objekt 513,objects/OBJ_0513,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0514,Stonebock/Datenbank/Objekt 514,objects/OBJ_0514,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0515,Stonebock/Datenbank/Objekt 515,objects/OBJ_0515,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0516,Stonebock/Datenbank/Objekt 516,objects/OBJ_0516,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0517,Stonebock/Datenbank/Objekt 517,objects/OBJ_0517,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0518,Stonebock/Datenbank/Objekt 518,objects/OBJ_0518,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0519,Stonebock/Datenbank/Objekt 519,objects/OBJ_0519,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0520,Stonebock/Datenbank/Objekt 520,objects/OBJ_0520,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0521,Stonebock/Datenbank/Objekt 521,objects/OBJ_0521,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0522,Stonebock/Datenbank/Objekt 522,objects/OBJ_0522,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0523,Stonebock/Datenbank/Objekt 523,objects/OBJ_0523,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0524,Stonebock/Datenbank/Objekt 524,objects/OBJ_0524,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0525,Stonebock/Datenbank/Objekt 525,objects/OBJ_0525,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0526,Stonebock/Datenbank/Objekt 526,objects/OBJ_0526,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0527,Stonebock/Datenbank/Objekt 527,objects/OBJ_0527,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0528,Stonebock/Datenbank/Objekt 528,objects/OBJ_0528,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0529,Stonebock/Datenbank/Objekt 529,objects/OBJ_0529,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0530,Stonebock/Datenbank/Objekt 530,objects/OBJ_0530,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0531,Stonebock/Datenbank/Objekt 531,objects/OBJ_0531,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0532,Stonebock/Datenbank/Objekt 532,objects/OBJ_0532,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0533,Stonebock/Datenbank/Objekt 533,objects/OBJ_0533,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0534,Stonebock/Datenbank/Objekt 534,objects/OBJ_0534,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0535,Stonebock/Datenbank/Objekt 535,objects/OBJ_0535,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0536,Stonebock/Datenbank/Objekt 536,objects/OBJ_0536,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0537,Stonebock/Datenbank/Objekt 537,objects/OBJ_0537,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0538,Stonebock/Datenbank/Objekt 538,objects/OBJ_0538,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0539,Stonebock/Datenbank/Objekt 539,objects/OBJ_0539,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0540,Stonebock/Datenbank/Objekt 540,objects/OBJ_0540,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0541,Stonebock/Datenbank/Objekt 541,objects/OBJ_0541,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0542,Stonebock/Datenbank/Objekt 542,objects/OBJ_0542,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0543,Stonebock/Datenbank/Objekt 543,objects/OBJ_0543,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0544,Stonebock/Datenbank/Objekt 544,objects/OBJ_0544,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0545,Stonebock/Datenbank/Objekt 545,objects/OBJ_0545,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0546,Stonebock/Datenbank/Objekt 546,objects/OBJ_0546,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0547,Stonebock/Datenbank/Objekt 547,objects/OBJ_0547,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0548,Stonebock/Datenbank/Objekt 548,objects/OBJ_0548,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0549,Stonebock/Datenbank/Objekt 549,objects/OBJ_0549,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0550,Stonebock/Datenbank/Objekt 550,objects/OBJ_0550,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0551,Stonebock/Datenbank/Objekt 551,objects/OBJ_0551,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0552,Stonebock/Datenbank/Objekt 552,objects/OBJ_0552,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0553,Stonebock/Datenbank/Objekt 553,objects/OBJ_0553,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0554,Stonebock/Datenbank/Objekt 554,objects/OBJ_0554,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0555,Stonebock/Datenbank/Objekt 555,objects/OBJ_0555,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0556,Stonebock/Datenbank/Objekt 556,objects/OBJ_0556,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0557,Stonebock/Datenbank/Objekt 557,objects/OBJ_0557,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0558,Stonebock/Datenbank/Objekt 558,objects/OBJ_0558,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0559,Stonebock/Datenbank/Objekt 559,objects/OBJ_0559,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0560,Stonebock/Datenbank/Objekt 560,objects/OBJ_0560,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0561,Stonebock/Datenbank/Objekt 561,objects/OBJ_0561,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0562,Stonebock/Datenbank/Objekt 562,objects/OBJ_0562,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0563,Stonebock/Datenbank/Objekt 563,objects/OBJ_0563,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0564,Stonebock/Datenbank/Objekt 564,objects/OBJ_0564,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0565,Stonebock/Datenbank/Objekt 565,objects/OBJ_0565,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0566,Stonebock/Datenbank/Objekt 566,objects/OBJ_0566,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0567,Stonebock/Datenbank/Objekt 567,objects/OBJ_0567,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0568,Stonebock/Datenbank/Objekt 568,objects/OBJ_0568,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0569,Stonebock/Datenbank/Objekt 569,objects/OBJ_0569,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0570,Stonebock/Datenbank/Objekt 570,objects/OBJ_0570,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0571,Stonebock/Datenbank/Objekt 571,objects/OBJ_0571,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0572,Stonebock/Datenbank/Objekt 572,objects/OBJ_0572,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0573,Stonebock/Datenbank/Objekt 573,objects/OBJ_0573,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0574,Stonebock/Datenbank/Objekt 574,objects/OBJ_0574,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0575,Stonebock/Datenbank/Objekt 575,objects/OBJ_0575,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0576,Stonebock/Datenbank/Objekt 576,objects/OBJ_0576,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0577,Stonebock/Datenbank/Objekt 577,objects/OBJ_0577,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0578,Stonebock/Datenbank/Objekt 578,objects/OBJ_0578,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0579,Stonebock/Datenbank/Objekt 579,objects/OBJ_0579,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0580,Stonebock/Datenbank/Objekt 580,objects/OBJ_0580,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0581,Stonebock/Datenbank/Objekt 581,objects/OBJ_0581,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0582,Stonebock/Datenbank/Objekt 582,objects/OBJ_0582,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0583,Stonebock/Datenbank/Objekt 583,objects/OBJ_0583,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0584,Stonebock/Datenbank/Objekt 584,objects/OBJ_0584,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0585,Stonebock/Datenbank/Objekt 585,objects/OBJ_0585,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0586,Stonebock/Datenbank/Objekt 586,objects/OBJ_0586,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0587,Stonebock/Datenbank/Objekt 587,objects/OBJ_0587,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0588,Stonebock/Datenbank/Objekt 588,objects/OBJ_0588,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0589,Stonebock/Datenbank/Objekt 589,objects/OBJ_0589,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0590,Stonebock/Datenbank/Objekt 590,objects/OBJ_0590,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0591,Stonebock/Datenbank/Objekt 591,objects/OBJ_0591,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0592,Stonebock/Datenbank/Objekt 592,objects/OBJ_0592,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0593,Stonebock/Datenbank/Objekt 593,objects/OBJ_0593,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0594,Stonebock/Datenbank/Objekt 594,objects/OBJ_0594,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0595,Stonebock/Datenbank/Objekt 595,objects/OBJ_0595,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0596,Stonebock/Datenbank/Objekt 596,objects/OBJ_0596,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0597,Stonebock/Datenbank/Objekt 597,objects/OBJ_0597,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0598,Stonebock/Datenbank/Objekt 598,objects/OBJ_0598,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0599,Stonebock/Datenbank/Objekt 599,objects/OBJ_0599,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0600,Stonebock/Datenbank/Objekt 600,objects/OBJ_0600,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
